Fecha;Consumo
2019-05-09 09;31,00583333
2019-05-09 10;31,43683333
2019-05-09 11;31,6935
2019-05-09 12;32,00083333
2019-05-09 13;31,874
2019-05-09 14;31,08
2019-05-09 15;30,37883333
2019-05-09 16;30,03266667
2019-05-09 17;29,98983333
2019-05-09 18;29,64633333
2019-05-09 19;29,4745
2019-05-09 20;30,11216667
2019-05-09 21;31,21866667
2019-05-09 22;29,6445
2019-05-09 23;27,07166667
2019-05-10 00;25,6165
2019-05-10 01;24,4255
2019-05-10 02;23,3895
2019-05-10 03;22,9385
2019-05-10 04;22,90216667
2019-05-10 05;23,19366667
2019-05-10 06;24,9975
2019-05-10 07;27,79
2019-05-10 08;29,98183333
2019-05-10 09;30,92166667
2019-05-10 10;31,23
2019-05-10 11;31,62566667
2019-05-10 12;31,79483333
2019-05-10 13;31,99133333
2019-05-10 14;30,986
2019-05-10 15;30,16016667
2019-05-10 16;29,81916667
2019-05-10 17;29,69316667
2019-05-10 18;29,147
2019-05-10 19;28,958
2019-05-10 20;28,95333333
2019-05-10 21;29,49483333
2019-05-10 22;28,678
2019-05-10 23;26,74416667
2019-05-11 00;25,6985
2019-05-11 01;24,23516667
2019-05-11 02;23,0475
2019-05-11 03;22,2725
2019-05-11 04;21,95266667
2019-05-11 05;21,83566667
2019-05-11 06;21,9925
2019-05-11 07;22,31283333
2019-05-11 08;23,988
2019-05-11 09;26,36516667
2019-05-11 10;27,67533333
2019-05-11 11;28,01716667
2019-05-11 12;28,1495
2019-05-11 13;28,2585
2019-05-11 14;27,67516667
2019-05-11 15;26,38666667
2019-05-11 16;25,37966667
2019-05-11 17;24,97516667
2019-05-11 18;24,88516667
2019-05-11 19;24,8895
2019-05-11 20;25,43666667
2019-05-11 21;26,697
2019-05-11 22;26,40483333
2019-05-11 23;24,857
2019-05-12 00;23,357
2019-05-12 01;21,984
2019-05-12 02;20,8705
2019-05-12 03;20,16566667
2019-05-12 04;19,8205
2019-05-12 05;19,7395
2019-05-12 06;19,754
2019-05-12 07;19,64616667
2019-05-12 08;20,65533333
2019-05-12 09;22,46866667
2019-05-12 10;23,85083333
2019-05-12 11;24,564
2019-05-12 12;24,89616667
2019-05-12 13;25,14716667
2019-05-12 14;25,13183333
2019-05-12 15;24,02466667
2019-05-12 16;23,3415
2019-05-12 17;22,9915
2019-05-12 18;23,16966667
2019-05-12 19;23,5105
2019-05-12 20;24,51866667
2019-05-12 21;26,4145
2019-05-12 22;26,71216667
2019-05-12 23;24,92733333
2019-05-13 00;23,30933333
2019-05-13 01;21,88866667
2019-05-13 02;21,086
2019-05-13 03;20,76283333
2019-05-13 04;20,93216667
2019-05-13 05;21,3045
2019-05-13 06;23,59616667
2019-05-13 07;26,24033333
2019-05-13 08;28,54166667
2019-05-13 09;29,59266667
2019-05-13 10;30,01783333
2019-05-13 11;30,23033333
2019-05-13 12;30,90933333
2019-05-13 13;31,23133333
2019-05-13 14;30,56166667
2019-05-13 15;29,83933333
2019-05-13 16;29,65316667
2019-05-13 17;29,7235
2019-05-13 18;29,38783333
2019-05-13 19;29,17
2019-05-13 20;29,4905
2019-05-13 21;30,19316667
2019-05-13 22;29,18116667
2019-05-13 23;26,69516667
2019-05-14 00;25,35283333
2019-05-14 01;23,89766667
2019-05-14 02;23,08133333
2019-05-14 03;22,71716667
2019-05-14 04;22,69933333
2019-05-14 05;23,02433333
2019-05-14 06;24,73683333
2019-05-14 07;27,17666667
2019-05-14 08;29,36016667
2019-05-14 09;30,4635
2019-05-14 10;30,77466667
2019-05-14 11;31,10516667
2019-05-14 12;31,47566667
2019-05-14 13;31,75933333
2019-05-14 14;30,99533333
2019-05-14 15;30,52566667
2019-05-14 16;30,41566667
2019-05-14 17;30,44783333
2019-05-14 18;30,08083333
2019-05-14 19;29,79983333
2019-05-14 20;30,01516667
2019-05-14 21;30,82116667
2019-05-14 22;29,72433333
2019-05-14 23;27,21133333
2019-05-15 00;25,71416667
2019-05-15 01;24,35633333
2019-05-15 02;23,4975
2019-05-15 03;23,0695
2019-05-15 04;22,91916667
2019-05-15 05;23,1075
2019-05-15 06;24,66683333
2019-05-15 07;26,79316667
2019-05-15 08;28,65983333
2019-05-15 09;29,76216667
2019-05-15 10;30,41966667
2019-05-15 11;31,04316667
2019-05-15 12;31,56016667
2019-05-15 13;31,692
2019-05-15 14;31,04233333
2019-05-15 15;30,45033333
2019-05-15 16;30,227
2019-05-15 17;30,176
2019-05-15 18;29,82283333
2019-05-15 19;29,56983333
2019-05-15 20;30,06466667
2019-05-15 21;30,73133333
2019-05-15 22;29,5265
2019-05-15 23;27,06166667
2019-05-16 00;25,715
2019-05-16 01;24,50733333
2019-05-16 02;23,46983333
2019-05-16 03;23,136
2019-05-16 04;23,068
2019-05-16 05;23,44366667
2019-05-16 06;25,245
2019-05-16 07;27,56283333
2019-05-16 08;29,52133333
2019-05-16 09;30,7365
2019-05-16 10;31,18016667
2019-05-16 11;31,43333333
2019-05-16 12;31,97666667
2019-05-16 13;32,13533333
2019-05-16 14;31,20733333
2019-05-16 15;30,68033333
2019-05-16 16;30,3795
2019-05-16 17;30,39233333
2019-05-16 18;29,96033333
2019-05-16 19;29,9365
2019-05-16 20;30,233
2019-05-16 21;30,92
2019-05-16 22;29,38616667
2019-05-16 23;27,18683333
2019-05-17 00;25,79766667
2019-05-17 01;24,66516667
2019-05-17 02;23,7785
2019-05-17 03;23,32166667
2019-05-17 04;23,15266667
2019-05-17 05;23,517
2019-05-17 06;25,01166667
2019-05-17 07;27,19683333
2019-05-17 08;29,1295
2019-05-17 09;30,24166667
2019-05-17 10;31,0005
2019-05-17 11;31,397
2019-05-17 12;31,52683333
2019-05-17 13;31,32466667
2019-05-17 14;30,32833333
2019-05-17 15;29,38433333
2019-05-17 16;28,9465
2019-05-17 17;28,60683333
2019-05-17 18;28,369
2019-05-17 19;28,24283333
2019-05-17 20;28,5265
2019-05-17 21;29,08516667
2019-05-17 22;28,18666667
2019-05-17 23;26,18966667
2019-05-18 00;25,08383333
2019-05-18 01;23,90183333
2019-05-18 02;22,79983333
2019-05-18 03;22,09533333
2019-05-18 04;21,75433333
2019-05-18 05;21,54233333
2019-05-18 06;21,66983333
2019-05-18 07;21,9335
2019-05-18 08;23,66466667
2019-05-18 09;25,79683333
2019-05-18 10;27,2645
2019-05-18 11;27,74433333
2019-05-18 12;27,85283333
2019-05-18 13;27,87883333
2019-05-18 14;27,14016667
2019-05-18 15;25,67283333
2019-05-18 16;24,95666667
2019-05-18 17;24,67083333
2019-05-18 18;24,55633333
2019-05-18 19;24,86483333
2019-05-18 20;25,20916667
2019-05-18 21;26,428
2019-05-18 22;25,979
2019-05-18 23;24,44183333
2019-05-19 00;23,13966667
2019-05-19 01;21,84766667
2019-05-19 02;20,70416667
2019-05-19 03;20,11066667
2019-05-19 04;19,85283333
2019-05-19 05;19,68916667
2019-05-19 06;19,78616667
2019-05-19 07;19,46966667
2019-05-19 08;20,54216667
2019-05-19 09;22,3475
2019-05-19 10;24,0135
2019-05-19 11;24,85
2019-05-19 12;25,25066667
2019-05-19 13;25,5305
2019-05-19 14;25,3475
2019-05-19 15;24,19016667
2019-05-19 16;23,26783333
2019-05-19 17;22,81566667
2019-05-19 18;23,04283333
2019-05-19 19;23,64833333
2019-05-19 20;24,65483333
2019-05-19 21;26,08166667
2019-05-19 22;26,37666667
2019-05-19 23;24,63833333
2019-05-20 00;23,05683333
2019-05-20 01;21,743
2019-05-20 02;20,8995
2019-05-20 03;20,765
2019-05-20 04;20,82333333
2019-05-20 05;21,317
2019-05-20 06;23,53083333
2019-05-20 07;26,2375
2019-05-20 08;28,86233333
2019-05-20 09;30,28483333
2019-05-20 10;30,87583333
2019-05-20 11;30,99916667
2019-05-20 12;31,31833333
2019-05-20 13;31,333
2019-05-20 14;30,38866667
2019-05-20 15;29,85083333
2019-05-20 16;29,4605
2019-05-20 17;29,25866667
2019-05-20 18;28,92983333
2019-05-20 19;28,65083333
2019-05-20 20;29,14966667
2019-05-20 21;30,0725
2019-05-20 22;28,80433333
2019-05-20 23;26,46416667
2019-05-21 00;24,98883333
2019-05-21 01;23,67033333
2019-05-21 02;22,83783333
2019-05-21 03;22,60516667
2019-05-21 04;22,59516667
2019-05-21 05;22,82
2019-05-21 06;24,6465
2019-05-21 07;27,2035
2019-05-21 08;29,63383333
2019-05-21 09;30,657
2019-05-21 10;31,07266667
2019-05-21 11;31,40233333
2019-05-21 12;31,78983333
2019-05-21 13;31,73633333
2019-05-21 14;30,93466667
2019-05-21 15;30,21216667
2019-05-21 16;29,89816667
2019-05-21 17;29,80316667
2019-05-21 18;29,29766667
2019-05-21 19;29,13133333
2019-05-21 20;29,51533333
2019-05-21 21;30,00883333
2019-05-21 22;29,05666667
2019-05-21 23;26,75316667
2019-05-22 00;25,26883333
2019-05-22 01;23,95633333
2019-05-22 02;23,10283333
2019-05-22 03;22,82733333
2019-05-22 04;22,69633333
2019-05-22 05;23,17483333
2019-05-22 06;24,80616667
2019-05-22 07;27,234
2019-05-22 08;29,48316667
2019-05-22 09;30,67383333
2019-05-22 10;31,1855
2019-05-22 11;31,44016667
2019-05-22 12;31,52316667
2019-05-22 13;31,90083333
2019-05-22 14;31,32383333
2019-05-22 15;30,86183333
2019-05-22 16;30,58533333
2019-05-22 17;30,53833333
2019-05-22 18;30,07116667
2019-05-22 19;29,81033333
2019-05-22 20;30,1575
2019-05-22 21;30,58266667
2019-05-22 22;29,61733333
2019-05-22 23;27,10716667
2019-05-23 00;25,4035
2019-05-23 01;24,09833333
2019-05-23 02;23,12466667
2019-05-23 03;22,66766667
2019-05-23 04;22,62316667
2019-05-23 05;22,97833333
2019-05-23 06;24,615
2019-05-23 07;27,065
2019-05-23 08;29,21533333
2019-05-23 09;30,36733333
2019-05-23 10;31,03016667
2019-05-23 11;31,421
2019-05-23 12;32,04833333
2019-05-23 13;32,279
2019-05-23 14;31,44183333
2019-05-23 15;30,85
2019-05-23 16;30,65183333
2019-05-23 17;30,537
2019-05-23 18;29,977
2019-05-23 19;29,92166667
2019-05-23 20;30,01483333
2019-05-23 21;30,63516667
2019-05-23 22;29,45766667
2019-05-23 23;26,93566667
2019-05-24 00;25,72733333
2019-05-24 01;24,412
2019-05-24 02;23,4985
2019-05-24 03;23,08716667
2019-05-24 04;22,9905
2019-05-24 05;23,24066667
2019-05-24 06;24,8425
2019-05-24 07;27,24533333
2019-05-24 08;29,42433333
2019-05-24 09;30,708
2019-05-24 10;31,177
2019-05-24 11;31,542
2019-05-24 12;32,00266667
2019-05-24 13;32,1715
2019-05-24 14;31,14683333
2019-05-24 15;30,16433333
2019-05-24 16;29,72366667
2019-05-24 17;29,57683333
2019-05-24 18;29,171
2019-05-24 19;28,99033333
2019-05-24 20;29,10833333
2019-05-24 21;29,33983333
2019-05-24 22;28,36716667
2019-05-24 23;26,42983333
2019-05-25 00;25,38233333
2019-05-25 01;24,04983333
2019-05-25 02;22,91616667
2019-05-25 03;22,15466667
2019-05-25 04;21,81566667
2019-05-25 05;21,7095
2019-05-25 06;21,88533333
2019-05-25 07;22,23916667
2019-05-25 08;23,989
2019-05-25 09;26,06866667
2019-05-25 10;27,4855
2019-05-25 11;27,799
2019-05-25 12;28,08133333
2019-05-25 13;28,17533333
2019-05-25 14;27,4515
2019-05-25 15;26,18816667
2019-05-25 16;25,28616667
2019-05-25 17;24,866
2019-05-25 18;24,764
2019-05-25 19;25,02133333
2019-05-25 20;25,36483333
2019-05-25 21;26,40566667
2019-05-25 22;26,32533333
2019-05-25 23;25,0245
2019-05-26 00;23,50016667
2019-05-26 01;22,11016667
2019-05-26 02;20,89566667
2019-05-26 03;20,27166667
2019-05-26 04;19,81783333
2019-05-26 05;19,67733333
2019-05-26 06;19,65016667
2019-05-26 07;19,51833333
2019-05-26 08;20,63433333
2019-05-26 09;22,22033333
2019-05-26 10;23,53816667
2019-05-26 11;24,315
2019-05-26 12;24,4745
2019-05-26 13;24,6955
2019-05-26 14;24,719
2019-05-26 15;23,718
2019-05-26 16;22,935
2019-05-26 17;22,6255
2019-05-26 18;22,9475
2019-05-26 19;23,341
2019-05-26 20;24,40516667
2019-05-26 21;25,714
2019-05-26 22;26,51116667
2019-05-26 23;25,0055
2019-05-27 00;23,36
2019-05-27 01;21,986
2019-05-27 02;21,12316667
2019-05-27 03;20,8165
2019-05-27 04;20,76366667
2019-05-27 05;21,1755
2019-05-27 06;23,282
2019-05-27 07;25,91816667
2019-05-27 08;28,64016667
2019-05-27 09;30,02783333
2019-05-27 10;30,66166667
2019-05-27 11;30,9015
2019-05-27 12;31,487
2019-05-27 13;31,78583333
2019-05-27 14;31,1115
2019-05-27 15;30,3855
2019-05-27 16;30,26016667
2019-05-27 17;30,1855
2019-05-27 18;29,885
2019-05-27 19;29,79666667
2019-05-27 20;30,049
2019-05-27 21;30,55033333
2019-05-27 22;29,41183333
2019-05-27 23;26,89966667
2019-05-28 00;25,445
2019-05-28 01;24,004
2019-05-28 02;23,174
2019-05-28 03;22,83283333
2019-05-28 04;22,78816667
2019-05-28 05;23,142
2019-05-28 06;24,65683333
2019-05-28 07;27,1265
2019-05-28 08;29,4105
2019-05-28 09;30,52883333
2019-05-28 10;31,201
2019-05-28 11;31,6755
2019-05-28 12;32,208
2019-05-28 13;32,38433333
2019-05-28 14;31,68683333
2019-05-28 15;30,83933333
2019-05-28 16;30,60816667
2019-05-28 17;30,56883333
2019-05-28 18;30,32883333
2019-05-28 19;29,986
2019-05-28 20;30,21916667
2019-05-28 21;30,51533333
2019-05-28 22;29,48083333
2019-05-28 23;27,06566667
2019-05-29 00;25,42883333
2019-05-29 01;24,29033333
2019-05-29 02;23,36566667
2019-05-29 03;22,99883333
2019-05-29 04;22,8305
2019-05-29 05;23,11316667
2019-05-29 06;24,76183333
2019-05-29 07;27,2825
2019-05-29 08;29,48816667
2019-05-29 09;30,50316667
2019-05-29 10;31,0255
2019-05-29 11;31,5225
2019-05-29 12;31,97083333
2019-05-29 13;32,28616667
2019-05-29 14;31,405
2019-05-29 15;30,71366667
2019-05-29 16;30,5455
2019-05-29 17;30,50216667
2019-05-29 18;30,10083333
2019-05-29 19;29,9295
2019-05-29 20;30,0455
2019-05-29 21;30,23466667
2019-05-29 22;29,27783333
2019-05-29 23;26,82966667
2019-05-30 00;25,24016667
2019-05-30 01;24,057
2019-05-30 02;22,97633333
2019-05-30 03;22,57583333
2019-05-30 04;22,46133333
2019-05-30 05;22,82616667
2019-05-30 06;24,44166667
2019-05-30 07;26,81266667
2019-05-30 08;29,04933333
2019-05-30 09;30,1235
2019-05-30 10;30,68966667
2019-05-30 11;31,1325
2019-05-30 12;31,86766667
2019-05-30 13;32,2195
2019-05-30 14;31,34666667
2019-05-30 15;30,75783333
2019-05-30 16;30,59116667
2019-05-30 17;30,54766667
2019-05-30 18;30,2085
2019-05-30 19;29,95366667
2019-05-30 20;30,00783333
2019-05-30 21;30,19683333
2019-05-30 22;29,32016667
2019-05-30 23;27,05166667
2019-05-31 00;25,61783333
2019-05-31 01;24,33966667
2019-05-31 02;23,32633333
2019-05-31 03;22,891
2019-05-31 04;22,63616667
2019-05-31 05;22,96616667
2019-05-31 06;24,43916667
2019-05-31 07;26,7585
2019-05-31 08;28,87466667
2019-05-31 09;30,0415
2019-05-31 10;31,05033333
2019-05-31 11;31,774
2019-05-31 12;32,40816667
2019-05-31 13;32,56383333
2019-05-31 14;31,777
2019-05-31 15;30,959
2019-05-31 16;30,5805
2019-05-31 17;30,42683333
2019-05-31 18;30,093
2019-05-31 19;29,91716667
2019-05-31 20;29,59483333
2019-05-31 21;29,5275
2019-05-31 22;28,9035
2019-05-31 23;27,0405
2019-06-01 00;25,96833333
2019-06-01 01;24,63916667
2019-06-01 02;23,29683333
2019-06-01 03;22,70483333
2019-06-01 04;22,2815
2019-06-01 05;21,96116667
2019-06-01 06;21,87316667
2019-06-01 07;22,29083333
2019-06-01 08;24,12966667
2019-06-01 09;26,5425
2019-06-01 10;27,91833333
2019-06-01 11;28,5985
2019-06-01 12;28,79366667
2019-06-01 13;29,19933333
2019-06-01 14;28,6175
2019-06-01 15;27,52533333
2019-06-01 16;26,7895
2019-06-01 17;26,459
2019-06-01 18;26,36783333
2019-06-01 19;26,47466667
2019-06-01 20;26,7695
2019-06-01 21;27,18466667
2019-06-01 22;27,08333333
2019-06-01 23;25,6495
2019-06-02 00;24,11716667
2019-06-02 01;22,63683333
2019-06-02 02;21,60483333
2019-06-02 03;20,8655
2019-06-02 04;20,68266667
2019-06-02 05;20,43816667
2019-06-02 06;20,10716667
2019-06-02 07;19,86733333
2019-06-02 08;21,13983333
2019-06-02 09;22,97983333
2019-06-02 10;24,50683333
2019-06-02 11;25,33116667
2019-06-02 12;25,69383333
2019-06-02 13;26,28266667
2019-06-02 14;26,25
2019-06-02 15;25,38866667
2019-06-02 16;24,8225
2019-06-02 17;24,62116667
2019-06-02 18;24,69966667
2019-06-02 19;25,07166667
2019-06-02 20;25,68466667
2019-06-02 21;26,913
2019-06-02 22;27,6095
2019-06-02 23;25,95516667
2019-06-03 00;24,2845
2019-06-03 01;22,84133333
2019-06-03 02;21,974
2019-06-03 03;21,5235
2019-06-03 04;21,42733333
2019-06-03 05;21,952
2019-06-03 06;24,02466667
2019-06-03 07;26,75733333
2019-06-03 08;29,0115
2019-06-03 09;30,34483333
2019-06-03 10;31,274
2019-06-03 11;32,12783333
2019-06-03 12;32,82216667
2019-06-03 13;33,20666667
2019-06-03 14;32,62133333
2019-06-03 15;32,32433333
2019-06-03 16;32,21616667
2019-06-03 17;32,36633333
2019-06-03 18;31,84983333
2019-06-03 19;31,32316667
2019-06-03 20;31,15166667
2019-06-03 21;31,232
2019-06-03 22;30,1545
2019-06-03 23;27,72283333
2019-06-04 00;26,48416667
2019-06-04 01;25,10066667
2019-06-04 02;24,1485
2019-06-04 03;23,59233333
2019-06-04 04;23,564
2019-06-04 05;23,79316667
2019-06-04 06;25,43516667
2019-06-04 07;27,8045
2019-06-04 08;29,87466667
2019-06-04 09;31,041
2019-06-04 10;31,91383333
2019-06-04 11;32,54766667
2019-06-04 12;33,24516667
2019-06-04 13;33,4505
2019-06-04 14;32,7235
2019-06-04 15;32,33583333
2019-06-04 16;32,13216667
2019-06-04 17;32,173
2019-06-04 18;31,61416667
2019-06-04 19;31,0605
2019-06-04 20;30,96566667
2019-06-04 21;30,95916667
2019-06-04 22;30,0455
2019-06-04 23;27,65483333
2019-06-05 00;26,39183333
2019-06-05 01;25,09316667
2019-06-05 02;24,1715
2019-06-05 03;23,71516667
2019-06-05 04;23,54933333
2019-06-05 05;23,91183333
2019-06-05 06;25,453
2019-06-05 07;27,83466667
2019-06-05 08;29,6695
2019-06-05 09;30,66116667
2019-06-05 10;31,36366667
2019-06-05 11;31,82216667
2019-06-05 12;32,18066667
2019-06-05 13;32,5545
2019-06-05 14;31,815
2019-06-05 15;30,83566667
2019-06-05 16;30,69966667
2019-06-05 17;30,61466667
2019-06-05 18;30,0725
2019-06-05 19;29,6795
2019-06-05 20;29,917
2019-06-05 21;30,22633333
2019-06-05 22;29,39066667
2019-06-05 23;27,06566667
2019-06-06 00;25,69433333
2019-06-06 01;24,45916667
2019-06-06 02;23,64283333
2019-06-06 03;23,16816667
2019-06-06 04;23,072
2019-06-06 05;23,28916667
2019-06-06 06;24,7305
2019-06-06 07;27,08566667
2019-06-06 08;29,17716667
2019-06-06 09;30,13583333
2019-06-06 10;30,74816667
2019-06-06 11;31,19
2019-06-06 12;31,67733333
2019-06-06 13;31,8955
2019-06-06 14;31,11
2019-06-06 15;30,54283333
2019-06-06 16;30,5235
2019-06-06 17;30,3715
2019-06-06 18;30,13066667
2019-06-06 19;29,94216667
2019-06-06 20;30,02966667
2019-06-06 21;30,316
2019-06-06 22;29,55733333
2019-06-06 23;27,23716667
2019-06-07 00;25,966
2019-06-07 01;24,74083333
2019-06-07 02;23,839
2019-06-07 03;23,30283333
2019-06-07 04;23,288
2019-06-07 05;23,5615
2019-06-07 06;25,10283333
2019-06-07 07;27,285
2019-06-07 08;29,21766667
2019-06-07 09;30,31083333
2019-06-07 10;30,88166667
2019-06-07 11;31,4465
2019-06-07 12;31,85966667
2019-06-07 13;32,0015
2019-06-07 14;31,10933333
2019-06-07 15;30,30333333
2019-06-07 16;30,12333333
2019-06-07 17;30,0195
2019-06-07 18;29,6955
2019-06-07 19;29,399
2019-06-07 20;29,20516667
2019-06-07 21;29,14616667
2019-06-07 22;28,5475
2019-06-07 23;26,48033333
2019-06-08 00;25,48066667
2019-06-08 01;24,16666667
2019-06-08 02;23,0935
2019-06-08 03;22,40483333
2019-06-08 04;21,9535
2019-06-08 05;21,92233333
2019-06-08 06;21,85183333
2019-06-08 07;22,30266667
2019-06-08 08;24,09633333
2019-06-08 09;26,165
2019-06-08 10;27,73833333
2019-06-08 11;28,33533333
2019-06-08 12;28,49616667
2019-06-08 13;28,62483333
2019-06-08 14;28,04666667
2019-06-08 15;26,83166667
2019-06-08 16;26,2165
2019-06-08 17;25,948
2019-06-08 18;25,67733333
2019-06-08 19;25,64016667
2019-06-08 20;25,796
2019-06-08 21;26,665
2019-06-08 22;26,8125
2019-06-08 23;25,21416667
2019-06-09 00;23,58216667
2019-06-09 01;22,25166667
2019-06-09 02;21,3145
2019-06-09 03;20,75416667
2019-06-09 04;20,36433333
2019-06-09 05;20,13566667
2019-06-09 06;20,16383333
2019-06-09 07;20,1055
2019-06-09 08;21,102
2019-06-09 09;22,71833333
2019-06-09 10;24,28833333
2019-06-09 11;25,09416667
2019-06-09 12;25,49816667
2019-06-09 13;25,84883333
2019-06-09 14;25,76066667
2019-06-09 15;24,58183333
2019-06-09 16;23,832
2019-06-09 17;23,6585
2019-06-09 18;23,567
2019-06-09 19;23,89866667
2019-06-09 20;24,547
2019-06-09 21;25,8875
2019-06-09 22;26,77633333
2019-06-09 23;25,14116667
2019-06-10 00;23,6565
2019-06-10 01;22,31716667
2019-06-10 02;21,48516667
2019-06-10 03;21,135
2019-06-10 04;21,00816667
2019-06-10 05;21,57066667
2019-06-10 06;23,27633333
2019-06-10 07;25,64466667
2019-06-10 08;27,71416667
2019-06-10 09;29,0045
2019-06-10 10;29,88633333
2019-06-10 11;30,42833333
2019-06-10 12;30,876
2019-06-10 13;31,27583333
2019-06-10 14;30,56066667
2019-06-10 15;29,87816667
2019-06-10 16;29,642
2019-06-10 17;29,56866667
2019-06-10 18;29,1085
2019-06-10 19;28,80333333
2019-06-10 20;29,227
2019-06-10 21;29,587
2019-06-10 22;29,00266667
2019-06-10 23;26,6645
2019-06-11 00;25,3805
2019-06-11 01;24,2
2019-06-11 02;23,25116667
2019-06-11 03;22,73216667
2019-06-11 04;22,68966667
2019-06-11 05;22,98483333
2019-06-11 06;24,60533333
2019-06-11 07;27,02166667
2019-06-11 08;29,267
2019-06-11 09;30,18966667
2019-06-11 10;30,91616667
2019-06-11 11;31,31433333
2019-06-11 12;31,63866667
2019-06-11 13;31,66133333
2019-06-11 14;30,71166667
2019-06-11 15;30,03066667
2019-06-11 16;29,91233333
2019-06-11 17;29,896
2019-06-11 18;29,59666667
